t_trace, link_src_router, link_dest_router, flit_id, flit_type, is_channel_output
1815, 6, 5, 200, 0, 1
1817, 5, -1, 200, 0, 1
1817, 7, -1, 199, 0, 1
1817, 2, 3, 201, 0, 1
1817, 7, 6, 202, 0, 1
1818, 5, -1, 200, 0, 1
1818, 7, -1, 199, 0, 1
1818, 2, 3, 201, 0, 1
1818, 7, 6, 202, 0, 1
1819, 5, -1, 200, 0, 1
1819, 7, -1, 199, 0, 1
1819, 2, 3, 201, 0, 1
1819, 7, 6, 202, 0, 1
1820, 5, -1, 200, 0, 1
1820, 7, -1, 199, 0, 1
1820, 2, 3, 201, 0, 1
1820, 7, 6, 202, 0, 1
1822, -1, 2, 203, 0, 1
1822, -1, 7, 204, 0, 1
1822, 3, 7, 201, 0, 1
1822, 6, 5, 202, 0, 1
1823, -1, 2, 203, 0, 1
1823, -1, 7, 204, 0, 1
1823, 3, 7, 201, 0, 1
1823, 6, 5, 202, 0, 1
1824, -1, 2, 203, 0, 1
1824, -1, 7, 204, 0, 1
1824, 3, 7, 201, 0, 1
1824, 6, 5, 202, 0, 1
1825, -1, 2, 203, 0, 1
1825, -1, 7, 204, 0, 1
1825, 3, 7, 201, 0, 1
1825, 6, 5, 202, 0, 1
1827, 5, -1, 202, 0, 1
1827, 7, -1, 201, 0, 1
1827, 2, 3, 203, 0, 1
1827, 7, 6, 204, 0, 1
1828, 5, -1, 202, 0, 1
1828, 7, -1, 201, 0, 1
1828, 2, 3, 203, 0, 1
1828, 7, 6, 204, 0, 1
1829, 5, -1, 202, 0, 1
1829, 7, -1, 201, 0, 1
1829, 2, 3, 203, 0, 1
1829, 7, 6, 204, 0, 1
1830, 5, -1, 202, 0, 1
1830, 7, -1, 201, 0, 1
1830, 2, 3, 203, 0, 1
1830, 7, 6, 204, 0, 1
1832, -1, 2, 205, 0, 1
1832, -1, 7, 206, 0, 1
1832, 3, 7, 203, 0, 1
1832, 6, 5, 204, 0, 1
1833, -1, 2, 205, 0, 1
1833, -1, 7, 206, 0, 1
1833, 3, 7, 203, 0, 1
1833, 6, 5, 204, 0, 1
1834, -1, 2, 205, 0, 1
1834, -1, 7, 206, 0, 1
1834, 3, 7, 203, 0, 1
1834, 6, 5, 204, 0, 1
1835, -1, 2, 205, 0, 1
1835, -1, 7, 206, 0, 1
1835, 3, 7, 203, 0, 1
1835, 6, 5, 204, 0, 1
1837, 5, -1, 204, 0, 1
1837, 7, -1, 203, 0, 1
1837, 2, 3, 205, 0, 1
1837, 7, 6, 206, 0, 1
1838, 5, -1, 204, 0, 1
1838, 7, -1, 203, 0, 1
1838, 2, 3, 205, 0, 1
1838, 7, 6, 206, 0, 1
1839, 5, -1, 204, 0, 1
1839, 7, -1, 203, 0, 1
1839, 2, 3, 205, 0, 1
1839, 7, 6, 206, 0, 1
1840, 5, -1, 204, 0, 1
1840, 7, -1, 203, 0, 1
1840, 2, 3, 205, 0, 1
1840, 7, 6, 206, 0, 1
1842, -1, 2, 207, 0, 1
1842, -1, 7, 208, 0, 1
1842, 3, 7, 205, 0, 1
1842, 6, 5, 206, 0, 1
1843, -1, 2, 207, 0, 1
1843, -1, 7, 208, 0, 1
1843, 3, 7, 205, 0, 1
1843, 6, 5, 206, 0, 1
1844, -1, 2, 207, 0, 1
1844, -1, 7, 208, 0, 1
1844, 3, 7, 205, 0, 1
1844, 6, 5, 206, 0, 1
1845, -1, 2, 207, 0, 1
1845, -1, 7, 208, 0, 1
1845, 3, 7, 205, 0, 1
1845, 6, 5, 206, 0, 1
1847, 5, -1, 206, 0, 1
1847, 7, -1, 205, 0, 1
1847, 2, 3, 207, 0, 1
1847, 7, 6, 208, 0, 1
1848, 5, -1, 206, 0, 1
1848, 7, -1, 205, 0, 1
1848, 2, 3, 207, 0, 1
1848, 7, 6, 208, 0, 1
1849, 5, -1, 206, 0, 1
1849, 7, -1, 205, 0, 1
1849, 2, 3, 207, 0, 1
1849, 7, 6, 208, 0, 1
1850, 5, -1, 206, 0, 1
1850, 7, -1, 205, 0, 1
1850, 2, 3, 207, 0, 1
1850, 7, 6, 208, 0, 1
1852, -1, 2, 209, 0, 1
1852, -1, 7, 210, 0, 1
1852, 3, 7, 207, 0, 1
1852, 6, 5, 208, 0, 1
1853, -1, 2, 209, 0, 1
1853, -1, 7, 210, 0, 1
1853, 3, 7, 207, 0, 1
1853, 6, 5, 208, 0, 1
1854, -1, 2, 209, 0, 1
1854, -1, 7, 210, 0, 1
1854, 3, 7, 207, 0, 1
1854, 6, 5, 208, 0, 1
1855, -1, 2, 209, 0, 1
1855, -1, 7, 210, 0, 1
1855, 3, 7, 207, 0, 1
1855, 6, 5, 208, 0, 1
1857, 5, -1, 208, 0, 1
1857, 7, -1, 207, 0, 1
1857, 2, 3, 209, 0, 1
1857, 7, 6, 210, 0, 1
1858, 5, -1, 208, 0, 1
1858, 7, -1, 207, 0, 1
1858, 2, 3, 209, 0, 1
1858, 7, 6, 210, 0, 1
1859, 5, -1, 208, 0, 1
1859, 7, -1, 207, 0, 1
1859, 2, 3, 209, 0, 1
1859, 7, 6, 210, 0, 1
1860, 5, -1, 208, 0, 1
1860, 7, -1, 207, 0, 1
1860, 2, 3, 209, 0, 1
1860, 7, 6, 210, 0, 1
1862, -1, 7, 211, 0, 1
1862, 3, 7, 209, 0, 1
1862, 6, 5, 210, 0, 1
1863, -1, 7, 211, 0, 1
1863, 3, 7, 209, 0, 1
1863, 6, 5, 210, 0, 1
1864, -1, 7, 211, 0, 1
1864, 3, 7, 209, 0, 1
1864, 6, 5, 210, 0, 1
1865, -1, 7, 211, 0, 1
1865, 3, 7, 209, 0, 1
1865, 6, 5, 210, 0, 1
1867, 5, -1, 210, 0, 1
1867, 7, -1, 209, 0, 1
1867, 7, 6, 211, 0, 1
1868, 5, -1, 210, 0, 1
1868, 7, -1, 209, 0, 1
1868, 7, 6, 211, 0, 1
1869, 5, -1, 210, 0, 1
1869, 7, -1, 209, 0, 1
1869, 7, 6, 211, 0, 1
1870, 5, -1, 210, 0, 1
1870, 7, -1, 209, 0, 1
1870, 7, 6, 211, 0, 1
1872, -1, 5, 213, 0, 1
1872, -1, 7, 212, 0, 1
1872, 6, 5, 211, 0, 1
1873, -1, 5, 213, 0, 1
1873, -1, 7, 212, 0, 1
1873, 6, 5, 211, 0, 1
1874, -1, 5, 213, 0, 1
1874, -1, 7, 212, 0, 1
1874, 6, 5, 211, 0, 1
1875, -1, 5, 213, 0, 1
1875, -1, 7, 212, 0, 1
1875, 6, 5, 211, 0, 1
1877, 5, -1, 211, 0, 1
1877, 5, 4, 213, 0, 1
1877, 7, 6, 212, 0, 1
1878, 5, -1, 211, 0, 1
1878, 5, 4, 213, 0, 1
1878, 7, 6, 212, 0, 1
1879, 5, -1, 211, 0, 1
1879, 5, 4, 213, 0, 1
1879, 7, 6, 212, 0, 1
1880, 5, -1, 211, 0, 1
1880, 5, 4, 213, 0, 1
1880, 7, 6, 212, 0, 1
1882, -1, 5, 215, 0, 1
1882, -1, 7, 214, 0, 1
1882, 4, 0, 213, 0, 1
1882, 6, 5, 212, 0, 1
1883, -1, 5, 215, 0, 1
1883, -1, 7, 214, 0, 1
1883, 4, 0, 213, 0, 1
1883, 6, 5, 212, 0, 1
1884, -1, 5, 215, 0, 1
1884, -1, 7, 214, 0, 1
1884, 4, 0, 213, 0, 1
1884, 6, 5, 212, 0, 1
1885, -1, 5, 215, 0, 1
1885, -1, 7, 214, 0, 1
1885, 4, 0, 213, 0, 1
1885, 6, 5, 212, 0, 1
1887, 0, -1, 213, 0, 1
1887, 5, -1, 212, 0, 1
1887, 5, 6, 215, 0, 1
1887, 7, 6, 214, 0, 1
1888, 0, -1, 213, 0, 1
1888, 5, -1, 212, 0, 1
1888, 5, 6, 215, 0, 1
1888, 7, 6, 214, 0, 1
1889, 0, -1, 213, 0, 1
1889, 5, -1, 212, 0, 1
1889, 5, 6, 215, 0, 1
1889, 7, 6, 214, 0, 1
1890, 0, -1, 213, 0, 1
1890, 5, -1, 212, 0, 1
1890, 5, 6, 215, 0, 1
1890, 7, 6, 214, 0, 1
1892, -1, 5, 217, 0, 1
1892, -1, 7, 216, 0, 1
1892, 6, 5, 214, 0, 1
1892, 6, 10, 215, 0, 1
1893, -1, 5, 217, 0, 1
1893, -1, 7, 216, 0, 1
1893, 6, 5, 214, 0, 1
1893, 6, 10, 215, 0, 1
1894, -1, 5, 217, 0, 1
1894, -1, 7, 216, 0, 1
1894, 6, 5, 214, 0, 1
1894, 6, 10, 215, 0, 1
1895, -1, 5, 217, 0, 1
1895, -1, 7, 216, 0, 1
1895, 6, 5, 214, 0, 1
1895, 6, 10, 215, 0, 1
1897, 5, -1, 214, 0, 1
1897, 10, -1, 215, 0, 1
1897, 5, 4, 217, 0, 1
1897, 7, 6, 216, 0, 1
1898, 5, -1, 214, 0, 1
1898, 10, -1, 215, 0, 1
1898, 5, 4, 217, 0, 1
1898, 7, 6, 216, 0, 1
1899, 5, -1, 214, 0, 1
1899, 10, -1, 215, 0, 1
1899, 5, 4, 217, 0, 1
1899, 7, 6, 216, 0, 1
1900, 5, -1, 214, 0, 1
1900, 10, -1, 215, 0, 1
1900, 5, 4, 217, 0, 1
1900, 7, 6, 216, 0, 1
1902, -1, 5, 219, 0, 1
1902, -1, 7, 218, 0, 1
1902, 4, 8, 217, 0, 1
1902, 6, 5, 216, 0, 1
1903, -1, 5, 219, 0, 1
1903, -1, 7, 218, 0, 1
1903, 4, 8, 217, 0, 1
1903, 6, 5, 216, 0, 1
1904, -1, 5, 219, 0, 1
1904, -1, 7, 218, 0, 1
1904, 4, 8, 217, 0, 1
1904, 6, 5, 216, 0, 1
1905, -1, 5, 219, 0, 1
1905, -1, 7, 218, 0, 1
1905, 4, 8, 217, 0, 1
1905, 6, 5, 216, 0, 1
1907, 5, -1, 216, 0, 1
1907, 8, -1, 217, 0, 1
1907, 5, 4, 219, 0, 1
1907, 7, 6, 218, 0, 1
1908, 5, -1, 216, 0, 1
1908, 8, -1, 217, 0, 1
1908, 5, 4, 219, 0, 1
1908, 7, 6, 218, 0, 1
1909, 5, -1, 216, 0, 1
1909, 8, -1, 217, 0, 1
1909, 5, 4, 219, 0, 1
1909, 7, 6, 218, 0, 1
1910, 5, -1, 216, 0, 1
1910, 8, -1, 217, 0, 1
1910, 5, 4, 219, 0, 1
1910, 7, 6, 218, 0, 1
1912, -1, 5, 221, 0, 1
1912, -1, 7, 220, 0, 1
1912, 4, 0, 219, 0, 1
1912, 6, 5, 218, 0, 1
1913, -1, 5, 221, 0, 1
1913, -1, 7, 220, 0, 1
1913, 4, 0, 219, 0, 1
1913, 6, 5, 218, 0, 1
1914, -1, 5, 221, 0, 1
1914, -1, 7, 220, 0, 1
1914, 4, 0, 219, 0, 1
1914, 6, 5, 218, 0, 1
1915, -1, 5, 221, 0, 1
1915, -1, 7, 220, 0, 1
1915, 4, 0, 219, 0, 1
1915, 6, 5, 218, 0, 1
1917, 0, -1, 219, 0, 1
1917, 5, -1, 218, 0, 1
1917, 5, 6, 221, 0, 1
1917, 7, 6, 220, 0, 1
1918, 0, -1, 219, 0, 1
1918, 5, -1, 218, 0, 1
1918, 5, 6, 221, 0, 1
1918, 7, 6, 220, 0, 1
1919, 0, -1, 219, 0, 1
1919, 5, -1, 218, 0, 1
1919, 5, 6, 221, 0, 1
1919, 7, 6, 220, 0, 1
1920, 0, -1, 219, 0, 1
1920, 5, -1, 218, 0, 1
1920, 5, 6, 221, 0, 1
1920, 7, 6, 220, 0, 1
1922, -1, 5, 223, 0, 1
1922, -1, 7, 222, 0, 1
1922, 6, 5, 220, 0, 1
1922, 6, 10, 221, 0, 1
1923, -1, 5, 223, 0, 1
1923, -1, 7, 222, 0, 1
1923, 6, 5, 220, 0, 1
1923, 6, 10, 221, 0, 1
1924, -1, 5, 223, 0, 1
1924, -1, 7, 222, 0, 1
1924, 6, 5, 220, 0, 1
1924, 6, 10, 221, 0, 1
1925, -1, 5, 223, 0, 1
1925, -1, 7, 222, 0, 1
1925, 6, 5, 220, 0, 1
1925, 6, 10, 221, 0, 1
1927, 5, -1, 220, 0, 1
1927, 10, -1, 221, 0, 1
1927, 5, 4, 223, 0, 1
1927, 7, 6, 222, 0, 1
1928, 5, -1, 220, 0, 1
1928, 10, -1, 221, 0, 1
1928, 5, 4, 223, 0, 1
1928, 7, 6, 222, 0, 1
1929, 5, -1, 220, 0, 1
1929, 10, -1, 221, 0, 1
1929, 5, 4, 223, 0, 1
1929, 7, 6, 222, 0, 1
1930, 5, -1, 220, 0, 1
1930, 10, -1, 221, 0, 1
1930, 5, 4, 223, 0, 1
1930, 7, 6, 222, 0, 1
1932, -1, 5, 225, 0, 1
1932, -1, 7, 224, 0, 1
1932, 4, 8, 223, 0, 1
1932, 6, 5, 222, 0, 1
1933, -1, 5, 225, 0, 1
1933, -1, 7, 224, 0, 1
1933, 4, 8, 223, 0, 1
1933, 6, 5, 222, 0, 1
1934, -1, 5, 225, 0, 1
1934, -1, 7, 224, 0, 1
1934, 4, 8, 223, 0, 1
1934, 6, 5, 222, 0, 1
1935, -1, 5, 225, 0, 1
1935, -1, 7, 224, 0, 1
1935, 4, 8, 223, 0, 1
1935, 6, 5, 222, 0, 1
1937, 5, -1, 222, 0, 1
1937, 8, -1, 223, 0, 1
1937, 5, 4, 225, 0, 1
1937, 7, 6, 224, 0, 1
1938, 5, -1, 222, 0, 1
1938, 8, -1, 223, 0, 1
1938, 5, 4, 225, 0, 1
1938, 7, 6, 224, 0, 1
1939, 5, -1, 222, 0, 1
1939, 8, -1, 223, 0, 1
1939, 5, 4, 225, 0, 1
1939, 7, 6, 224, 0, 1
1940, 5, -1, 222, 0, 1
1940, 8, -1, 223, 0, 1
1940, 5, 4, 225, 0, 1
1940, 7, 6, 224, 0, 1
1942, -1, 5, 227, 0, 1
1942, -1, 7, 226, 0, 1
1942, 4, 0, 225, 0, 1
1942, 6, 5, 224, 0, 1
1943, -1, 5, 227, 0, 1
1943, -1, 7, 226, 0, 1
1943, 4, 0, 225, 0, 1
1943, 6, 5, 224, 0, 1
1944, -1, 5, 227, 0, 1
1944, -1, 7, 226, 0, 1
1944, 4, 0, 225, 0, 1
1944, 6, 5, 224, 0, 1
1945, -1, 5, 227, 0, 1
1945, -1, 7, 226, 0, 1
1945, 4, 0, 225, 0, 1
1945, 6, 5, 224, 0, 1
1947, 0, -1, 225, 0, 1
1947, 5, -1, 224, 0, 1
1947, 5, 6, 227, 0, 1
1947, 7, 6, 226, 0, 1
1948, 0, -1, 225, 0, 1
1948, 5, -1, 224, 0, 1
1948, 5, 6, 227, 0, 1
1948, 7, 6, 226, 0, 1
1949, 0, -1, 225, 0, 1
1949, 5, -1, 224, 0, 1
1949, 5, 6, 227, 0, 1
1949, 7, 6, 226, 0, 1
1950, 0, -1, 225, 0, 1
1950, 5, -1, 224, 0, 1
1950, 5, 6, 227, 0, 1
1950, 7, 6, 226, 0, 1
1952, -1, 5, 229, 0, 1
1952, -1, 7, 228, 0, 1
1952, 6, 5, 226, 0, 1
1952, 6, 10, 227, 0, 1
1953, -1, 5, 229, 0, 1
1953, -1, 7, 228, 0, 1
1953, 6, 5, 226, 0, 1
1953, 6, 10, 227, 0, 1
1954, -1, 5, 229, 0, 1
1954, -1, 7, 228, 0, 1
1954, 6, 5, 226, 0, 1
1954, 6, 10, 227, 0, 1
1955, -1, 5, 229, 0, 1
1955, -1, 7, 228, 0, 1
1955, 6, 5, 226, 0, 1
1955, 6, 10, 227, 0, 1
1957, 5, -1, 226, 0, 1
1957, 10, -1, 227, 0, 1
1957, 5, 4, 229, 0, 1
1957, 7, 6, 228, 0, 1
1958, 5, -1, 226, 0, 1
1958, 10, -1, 227, 0, 1
1958, 5, 4, 229, 0, 1
1958, 7, 6, 228, 0, 1
1959, 5, -1, 226, 0, 1
1959, 10, -1, 227, 0, 1
1959, 5, 4, 229, 0, 1
1959, 7, 6, 228, 0, 1
1960, 5, -1, 226, 0, 1
1960, 10, -1, 227, 0, 1
1960, 5, 4, 229, 0, 1
1960, 7, 6, 228, 0, 1
1962, -1, 5, 231, 0, 1
1962, -1, 7, 230, 0, 1
1962, 4, 8, 229, 0, 1
1962, 6, 5, 228, 0, 1
1963, -1, 5, 231, 0, 1
1963, -1, 7, 230, 0, 1
1963, 4, 8, 229, 0, 1
1963, 6, 5, 228, 0, 1
1964, -1, 5, 231, 0, 1
1964, -1, 7, 230, 0, 1
1964, 4, 8, 229, 0, 1
1964, 6, 5, 228, 0, 1
1965, -1, 5, 231, 0, 1
1965, -1, 7, 230, 0, 1
1965, 4, 8, 229, 0, 1
1965, 6, 5, 228, 0, 1
1967, 5, -1, 228, 0, 1
1967, 8, -1, 229, 0, 1
1967, 5, 4, 231, 0, 1
1967, 7, 6, 230, 0, 1
1968, 5, -1, 228, 0, 1
1968, 8, -1, 229, 0, 1
1968, 5, 4, 231, 0, 1
1968, 7, 6, 230, 0, 1
1969, 5, -1, 228, 0, 1
1969, 8, -1, 229, 0, 1
1969, 5, 4, 231, 0, 1
1969, 7, 6, 230, 0, 1
1970, 5, -1, 228, 0, 1
1970, 8, -1, 229, 0, 1
1970, 5, 4, 231, 0, 1
1970, 7, 6, 230, 0, 1
1972, -1, 5, 233, 0, 1
1972, -1, 7, 232, 0, 1
1972, 4, 0, 231, 0, 1
1972, 6, 5, 230, 0, 1
1973, -1, 5, 233, 0, 1
1973, -1, 7, 232, 0, 1
1973, 4, 0, 231, 0, 1
1973, 6, 5, 230, 0, 1
1974, -1, 5, 233, 0, 1
1974, -1, 7, 232, 0, 1
1974, 4, 0, 231, 0, 1
1974, 6, 5, 230, 0, 1
1975, -1, 5, 233, 0, 1
1975, -1, 7, 232, 0, 1
1975, 4, 0, 231, 0, 1
1975, 6, 5, 230, 0, 1
1977, 0, -1, 231, 0, 1
1977, 5, -1, 230, 0, 1
1977, 5, 6, 233, 0, 1
1977, 7, 6, 232, 0, 1
1978, 0, -1, 231, 0, 1
1978, 5, -1, 230, 0, 1
1978, 5, 6, 233, 0, 1
1978, 7, 6, 232, 0, 1
1979, 0, -1, 231, 0, 1
1979, 5, -1, 230, 0, 1
1979, 5, 6, 233, 0, 1
1979, 7, 6, 232, 0, 1
1980, 0, -1, 231, 0, 1
1980, 5, -1, 230, 0, 1
1980, 5, 6, 233, 0, 1
1980, 7, 6, 232, 0, 1
1982, -1, 5, 235, 0, 1
1982, -1, 7, 234, 0, 1
1982, 6, 5, 232, 0, 1
1982, 6, 10, 233, 0, 1
1983, -1, 5, 235, 0, 1
1983, -1, 7, 234, 0, 1
1983, 6, 5, 232, 0, 1
1983, 6, 10, 233, 0, 1
1984, -1, 5, 235, 0, 1
1984, -1, 7, 234, 0, 1
1984, 6, 5, 232, 0, 1
1984, 6, 10, 233, 0, 1
1985, -1, 5, 235, 0, 1
1985, -1, 7, 234, 0, 1
1985, 6, 5, 232, 0, 1
1985, 6, 10, 233, 0, 1
1987, 5, -1, 232, 0, 1
1987, 10, -1, 233, 0, 1
1987, 5, 4, 235, 0, 1
1987, 7, 6, 234, 0, 1
1988, 5, -1, 232, 0, 1
1988, 10, -1, 233, 0, 1
1988, 5, 4, 235, 0, 1
1988, 7, 6, 234, 0, 1
1989, 5, -1, 232, 0, 1
1989, 10, -1, 233, 0, 1
1989, 5, 4, 235, 0, 1
1989, 7, 6, 234, 0, 1
1990, 5, -1, 232, 0, 1
1990, 10, -1, 233, 0, 1
1990, 5, 4, 235, 0, 1
1990, 7, 6, 234, 0, 1
1992, -1, 5, 237, 0, 1
1992, -1, 7, 236, 0, 1
1992, 4, 8, 235, 0, 1
1992, 6, 5, 234, 0, 1
1993, -1, 5, 237, 0, 1
1993, -1, 7, 236, 0, 1
1993, 4, 8, 235, 0, 1
1993, 6, 5, 234, 0, 1
1994, -1, 5, 237, 0, 1
1994, -1, 7, 236, 0, 1
1994, 4, 8, 235, 0, 1
1994, 6, 5, 234, 0, 1
1995, -1, 5, 237, 0, 1
1995, -1, 7, 236, 0, 1
1995, 4, 8, 235, 0, 1
1995, 6, 5, 234, 0, 1
1997, 5, -1, 234, 0, 1
1997, 8, -1, 235, 0, 1
1997, 5, 4, 237, 0, 1
1997, 7, 6, 236, 0, 1
1998, 5, -1, 234, 0, 1
1998, 8, -1, 235, 0, 1
1998, 5, 4, 237, 0, 1
1998, 7, 6, 236, 0, 1
1999, 5, -1, 234, 0, 1
1999, 8, -1, 235, 0, 1
1999, 5, 4, 237, 0, 1
1999, 7, 6, 236, 0, 1
2000, 5, -1, 234, 0, 1
2000, 8, -1, 235, 0, 1
2000, 5, 4, 237, 0, 1
2000, 7, 6, 236, 0, 1
2002, -1, 5, 239, 0, 1
2002, -1, 7, 238, 0, 1
2002, 4, 0, 237, 0, 1
2002, 6, 5, 236, 0, 1
2003, -1, 5, 239, 0, 1
2003, -1, 7, 238, 0, 1
2003, 4, 0, 237, 0, 1
2003, 6, 5, 236, 0, 1
2004, -1, 5, 239, 0, 1
2004, -1, 7, 238, 0, 1
2004, 4, 0, 237, 0, 1
2004, 6, 5, 236, 0, 1
2005, -1, 5, 239, 0, 1
2005, -1, 7, 238, 0, 1
2005, 4, 0, 237, 0, 1
2005, 6, 5, 236, 0, 1
2007, 0, -1, 237, 0, 1
2007, 5, -1, 236, 0, 1
2007, 5, 6, 239, 0, 1
2007, 7, 6, 238, 0, 1
2008, 0, -1, 237, 0, 1
2008, 5, -1, 236, 0, 1
2008, 5, 6, 239, 0, 1
2008, 7, 6, 238, 0, 1
2009, 0, -1, 237, 0, 1
2009, 5, -1, 236, 0, 1
2009, 5, 6, 239, 0, 1
2009, 7, 6, 238, 0, 1
2010, 0, -1, 237, 0, 1
2010, 5, -1, 236, 0, 1
2010, 5, 6, 239, 0, 1
2010, 7, 6, 238, 0, 1
2012, -1, 5, 241, 0, 1
2012, -1, 7, 240, 0, 1
2012, 6, 5, 238, 0, 1
2012, 6, 10, 239, 0, 1
2013, -1, 5, 241, 0, 1
2013, -1, 7, 240, 0, 1
2013, 6, 5, 238, 0, 1
2013, 6, 10, 239, 0, 1
2014, -1, 5, 241, 0, 1
2014, -1, 7, 240, 0, 1
2014, 6, 5, 238, 0, 1
2014, 6, 10, 239, 0, 1
2015, -1, 5, 241, 0, 1
2015, -1, 7, 240, 0, 1
2015, 6, 5, 238, 0, 1
2015, 6, 10, 239, 0, 1
2017, 5, -1, 238, 0, 1
2017, 10, -1, 239, 0, 1
2017, 5, 4, 241, 0, 1
2017, 7, 6, 240, 0, 1
2018, 5, -1, 238, 0, 1
2018, 10, -1, 239, 0, 1
2018, 5, 4, 241, 0, 1
2018, 7, 6, 240, 0, 1
2019, 5, -1, 238, 0, 1
2019, 10, -1, 239, 0, 1
2019, 5, 4, 241, 0, 1
2019, 7, 6, 240, 0, 1
2020, 5, -1, 238, 0, 1
2020, 10, -1, 239, 0, 1
2020, 5, 4, 241, 0, 1
2020, 7, 6, 240, 0, 1
2022, -1, 5, 243, 0, 1
2022, -1, 7, 242, 0, 1
2022, 4, 8, 241, 0, 1
2022, 6, 5, 240, 0, 1
2023, -1, 5, 243, 0, 1
2023, -1, 7, 242, 0, 1
2023, 4, 8, 241, 0, 1
2023, 6, 5, 240, 0, 1
2024, -1, 5, 243, 0, 1
2024, -1, 7, 242, 0, 1
2024, 4, 8, 241, 0, 1
2024, 6, 5, 240, 0, 1
2025, -1, 5, 243, 0, 1
2025, -1, 7, 242, 0, 1
2025, 4, 8, 241, 0, 1
2025, 6, 5, 240, 0, 1
2027, 5, -1, 240, 0, 1
2027, 8, -1, 241, 0, 1
2027, 5, 4, 243, 0, 1
2027, 7, 6, 242, 0, 1
2028, 5, -1, 240, 0, 1
2028, 8, -1, 241, 0, 1
2028, 5, 4, 243, 0, 1
2028, 7, 6, 242, 0, 1
2029, 5, -1, 240, 0, 1
2029, 8, -1, 241, 0, 1
2029, 5, 4, 243, 0, 1
2029, 7, 6, 242, 0, 1
2030, 5, -1, 240, 0, 1
2030, 8, -1, 241, 0, 1
2030, 5, 4, 243, 0, 1
2030, 7, 6, 242, 0, 1
2032, -1, 5, 244, 0, 1
2032, 4, 0, 243, 0, 1
2032, 6, 5, 242, 0, 1
2033, -1, 5, 244, 0, 1
2033, 4, 0, 243, 0, 1
2033, 6, 5, 242, 0, 1
2034, -1, 5, 244, 0, 1
2034, 4, 0, 243, 0, 1
2034, 6, 5, 242, 0, 1
2035, -1, 5, 244, 0, 1
2035, 4, 0, 243, 0, 1
2035, 6, 5, 242, 0, 1
2037, 0, -1, 243, 0, 1
2037, 5, -1, 242, 0, 1
2037, 5, 6, 244, 0, 1
2038, 0, -1, 243, 0, 1
2038, 5, -1, 242, 0, 1
2038, 5, 6, 244, 0, 1
2039, 0, -1, 243, 0, 1
2039, 5, -1, 242, 0, 1
2039, 5, 6, 244, 0, 1
2040, 0, -1, 243, 0, 1
2040, 5, -1, 242, 0, 1
2040, 5, 6, 244, 0, 1
2042, -1, 5, 245, 0, 1
2042, 6, 10, 244, 0, 1
2043, -1, 5, 245, 0, 1
2043, 6, 10, 244, 0, 1
2044, -1, 5, 245, 0, 1
2044, 6, 10, 244, 0, 1
2045, -1, 5, 245, 0, 1
2045, 6, 10, 244, 0, 1
2047, 10, -1, 244, 0, 1
2047, 5, 4, 245, 0, 1
2048, 10, -1, 244, 0, 1
2048, 5, 4, 245, 0, 1
2049, 10, -1, 244, 0, 1
2049, 5, 4, 245, 0, 1
2050, 10, -1, 244, 0, 1
2050, 5, 4, 245, 0, 1
2052, -1, 5, 246, 0, 1
2052, 4, 8, 245, 0, 1
2053, -1, 5, 246, 0, 1
2053, 4, 8, 245, 0, 1
2054, -1, 5, 246, 0, 1
2054, 4, 8, 245, 0, 1
2055, -1, 5, 246, 0, 1
2055, 4, 8, 245, 0, 1
2057, 8, -1, 245, 0, 1
2057, 5, 4, 246, 0, 1
2058, 8, -1, 245, 0, 1
2058, 5, 4, 246, 0, 1
2059, 8, -1, 245, 0, 1
2059, 5, 4, 246, 0, 1
2060, 8, -1, 245, 0, 1
2060, 5, 4, 246, 0, 1
2062, -1, 5, 247, 0, 1
2062, 4, 0, 246, 0, 1
2063, -1, 5, 247, 0, 1
2063, 4, 0, 246, 0, 1
2064, -1, 5, 247, 0, 1
2064, 4, 0, 246, 0, 1
2065, -1, 5, 247, 0, 1
2065, 4, 0, 246, 0, 1
2067, 0, -1, 246, 0, 1
2067, 5, 6, 247, 0, 1
2068, 0, -1, 246, 0, 1
2068, 5, 6, 247, 0, 1
2069, 0, -1, 246, 0, 1
2069, 5, 6, 247, 0, 1
2070, 0, -1, 246, 0, 1
2070, 5, 6, 247, 0, 1
2072, -1, 5, 248, 0, 1
2072, 6, 10, 247, 0, 1
2073, -1, 5, 248, 0, 1
2073, 6, 10, 247, 0, 1
2074, -1, 5, 248, 0, 1
2074, 6, 10, 247, 0, 1
2075, -1, 5, 248, 0, 1
2075, 6, 10, 247, 0, 1
2077, 10, -1, 247, 0, 1
2077, 5, 4, 248, 0, 1
2078, 10, -1, 247, 0, 1
2078, 5, 4, 248, 0, 1
2079, 10, -1, 247, 0, 1
2079, 5, 4, 248, 0, 1
2080, 10, -1, 247, 0, 1
2080, 5, 4, 248, 0, 1
2082, -1, 5, 249, 0, 1
2082, 4, 8, 248, 0, 1
2083, -1, 5, 249, 0, 1
2083, 4, 8, 248, 0, 1
2084, -1, 5, 249, 0, 1
2084, 4, 8, 248, 0, 1
2085, -1, 5, 249, 0, 1
2085, 4, 8, 248, 0, 1
2087, 8, -1, 248, 0, 1
2087, 5, 4, 249, 0, 1
2088, 8, -1, 248, 0, 1
2088, 5, 4, 249, 0, 1
2089, 8, -1, 248, 0, 1
2089, 5, 4, 249, 0, 1
